Disease,ChemicalName,ChemicalID,CasRN,tier,InferenceGeneSymbol,InferenceScore,gene_count,PubMedIDs
Asthma,bardoxolone methyl,C445068,,gene_inferred,HMOX1,55.26,19,18048809
Asthma,bardoxolone methyl,C445068,,gene_inferred,HTR2A,55.26,19,25322896
Asthma,bardoxolone methyl,C445068,,gene_inferred,ICAM1,55.26,19,17014439|25003170
Asthma,bardoxolone methyl,C445068,,gene_inferred,IL10,55.26,19,29317916
Asthma,bardoxolone methyl,C445068,,gene_inferred,IL1B,55.26,19,9176529
Asthma,bardoxolone methyl,C445068,,gene_inferred,IL6,55.26,19,29902480
Asthma,bardoxolone methyl,C445068,,gene_inferred,NOS2,55.26,19,19800904
Asthma,bardoxolone methyl,C445068,,gene_inferred,NQO1,55.26,19,20049212
Asthma,bardoxolone methyl,C445068,,gene_inferred,PARP1,55.26,19,18261157
Asthma,bardoxolone methyl,C445068,,gene_inferred,PDE4B,55.26,19,21912604
Asthma,bardoxolone methyl,C445068,,gene_inferred,PLAU,55.26,19,21912604
Asthma,bardoxolone methyl,C445068,,gene_inferred,TNF,55.26,19,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,bardoxolone methyl,C445068,,gene_inferred,VEGFA,55.26,19,11907124|15201500|19263519
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,ARG1,54.85,17,19281908|19800904
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,BCL2,54.85,17,18357729
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,CAT,54.85,17,18048809
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,CCL2,54.85,17,19373627
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,CCL5,54.85,17,8534483
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,HMOX1,54.85,17,18048809
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,ICAM1,54.85,17,17014439|25003170
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,IL10,54.85,17,29317916
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,IL1B,54.85,17,9176529
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,IL33,54.85,17,19198610|21804549|24241537|27472835|29067999
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,IL6,54.85,17,29902480
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,MMP1,54.85,17,24469321
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,MMP9,54.85,17,11742282|15131573
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,NOS2,54.85,17,19800904
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,TGFB1,54.85,17,16365456|19138248
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,TNF,54.85,17,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate,C507035,,gene_inferred,VEGFA,54.85,17,11907124|15201500|19263519
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,AREG,54.46,22,15696081
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,BCL2,54.46,22,18357729
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,CAT,54.46,22,18048809
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,CCL2,54.46,22,19373627
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,EDN1,54.46,22,16981460
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,GSTP1,54.46,22,11994713|16870661|18988661|24117884|29411558
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,HMOX1,54.46,22,18048809
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,ICAM1,54.46,22,17014439|25003170
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,IL10,54.46,22,29317916
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,IL13,54.46,22,22867017
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,IL1B,54.46,22,9176529
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,IL4,54.46,22,18357729|33861987
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,IL5,54.46,22,23266719|7540862
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,IL6,54.46,22,29902480
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,MMP9,54.46,22,11742282|15131573
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,NOS2,54.46,22,19800904
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,OVAL,54.46,22,22733167|24950052|25739523|26549244|28529457
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,PLA2G7,54.46,22,10733466
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,SOD1,54.46,22,22867017
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,SOD2,54.46,22,28208751
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,TGFB1,54.46,22,16365456|19138248
Asthma,Sulfur Dioxide,D013458,7446-09-5,gene_inferred,TNF,54.46,22,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,BCL2,53.52,24,18357729
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,CAT,53.52,24,18048809
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,CCL11,53.52,24,
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,CCL2,53.52,24,19373627
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,CCL5,53.52,24,8534483
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,CD14,53.52,24,17607003
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,GSTP1,53.52,24,11994713|16870661|18988661|24117884|29411558
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,HMOX1,53.52,24,18048809
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,ICAM1,53.52,24,17014439|25003170
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,IL13,53.52,24,22867017
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,IL1B,53.52,24,9176529
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,IL33,53.52,24,19198610|21804549|24241537|27472835|29067999
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,IL4,53.52,24,18357729|33861987
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,IL5,53.52,24,23266719|7540862
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,IL6,53.52,24,29902480
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,MMP9,53.52,24,11742282|15131573
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,NQO1,53.52,24,20049212
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,PARP1,53.52,24,18261157
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,PLA2G7,53.52,24,10733466
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,RAD50,53.52,24,24241537
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,SOD1,53.52,24,22867017
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,SOD2,53.52,24,28208751
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,TNF,53.52,24,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,ferric oxide,C000499,1309-37-1,gene_inferred,TSLP,53.52,24,21804549
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,ALDH2,53.51,15,11506308|9600491
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,BCL2,53.51,15,18357729
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,CCL2,53.51,15,19373627
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,HMOX1,53.51,15,18048809
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,ICAM1,53.51,15,17014439|25003170
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,IL1B,53.51,15,9176529
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,IL6,53.51,15,29902480
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,MMP9,53.51,15,11742282|15131573
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,NOS2,53.51,15,19800904
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,NQO1,53.51,15,20049212
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,PARP1,53.51,15,18261157
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,PLAU,53.51,15,21912604
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,SOD2,53.51,15,28208751
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,TGFB1,53.51,15,16365456|19138248
Asthma,Tosylphenylalanyl Chloromethyl Ketone,D014108,402-71-1,gene_inferred,TNF,53.51,15,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Phytochemicals,D064209,,gene_inferred,BCL2,53.47,16,18357729
Asthma,Phytochemicals,D064209,,gene_inferred,CAT,53.47,16,18048809
Asthma,Phytochemicals,D064209,,gene_inferred,CCL2,53.47,16,19373627
Asthma,Phytochemicals,D064209,,gene_inferred,EDN1,53.47,16,16981460
Asthma,Phytochemicals,D064209,,gene_inferred,HMOX1,53.47,16,18048809
Asthma,Phytochemicals,D064209,,gene_inferred,IL10,53.47,16,29317916
Asthma,Phytochemicals,D064209,,gene_inferred,IL1B,53.47,16,9176529
Asthma,Phytochemicals,D064209,,gene_inferred,IL4,53.47,16,18357729|33861987
Asthma,Phytochemicals,D064209,,gene_inferred,IL6,53.47,16,29902480
Asthma,Phytochemicals,D064209,,gene_inferred,MMP9,53.47,16,11742282|15131573
Asthma,Phytochemicals,D064209,,gene_inferred,NOS2,53.47,16,19800904
Asthma,Phytochemicals,D064209,,gene_inferred,PARP1,53.47,16,18261157
Asthma,Phytochemicals,D064209,,gene_inferred,SOD2,53.47,16,28208751
Asthma,Phytochemicals,D064209,,gene_inferred,TBX21,53.47,16,15806396
Asthma,Phytochemicals,D064209,,gene_inferred,TGFB1,53.47,16,16365456|19138248
Asthma,Phytochemicals,D064209,,gene_inferred,TNF,53.47,16,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,ALOX5,53.06,31,
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,AREG,53.06,31,15696081
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,BCL2,53.06,31,18357729
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,CAT,53.06,31,18048809
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,CCL2,53.06,31,19373627
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,CYP2E1,53.06,31,28807506
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,EDN1,53.06,31,16981460
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,GSTP1,53.06,31,11994713|16870661|18988661|24117884|29411558
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,HMOX1,53.06,31,18048809
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,ICAM1,53.06,31,17014439|25003170
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL10,53.06,31,29317916
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL13,53.06,31,22867017
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL1B,53.06,31,9176529
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL1RN,53.06,31,9176529
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL4,53.06,31,18357729|33861987
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL5,53.06,31,23266719|7540862
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,IL6,53.06,31,29902480
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,MMP1,53.06,31,24469321
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,MMP9,53.06,31,11742282|15131573
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,NOS2,53.06,31,19800904
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,NPY,53.06,31,9731035
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,NQO1,53.06,31,20049212
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,PARP1,53.06,31,18261157
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,PLAU,53.06,31,21912604
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,SOD2,53.06,31,28208751
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,TGFB1,53.06,31,16365456|19138248
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,TIMP3,53.06,31,16926187
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,TNC,53.06,31,16115819
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,TNF,53.06,31,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,TRPA1,53.06,31,19458046
Asthma,Capsaicin,D002211,404-86-4,gene_inferred,VEGFA,53.06,31,11907124|15201500|19263519
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,ALDH2,53.06,27,11506308|9600491
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,ALOX5,53.06,27,
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,ARG1,53.06,27,19281908|19800904
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,BCL2,53.06,27,18357729
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,CAT,53.06,27,18048809
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,CCL5,53.06,27,8534483
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,CD14,53.06,27,17607003
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,CYP2E1,53.06,27,28807506
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,EDN1,53.06,27,16981460
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,GSTM1,53.06,27,16870661|18988661
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,HLA-DRB1,53.06,27,16792590
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,HMOX1,53.06,27,18048809
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,ICAM1,53.06,27,17014439|25003170
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,IL10,53.06,27,29317916
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,IL1B,53.06,27,9176529
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,IL4,53.06,27,18357729|33861987
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,IL5,53.06,27,23266719|7540862
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,IL6,53.06,27,29902480
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,MMP9,53.06,27,11742282|15131573
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,NOS2,53.06,27,19800904
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,OVAL,53.06,27,22733167|24950052|25739523|26549244|28529457
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,PARP1,53.06,27,18261157
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,SOD1,53.06,27,22867017
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,SOD2,53.06,27,28208751
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,TGFB1,53.06,27,16365456|19138248
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,TNF,53.06,27,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Nitric Oxide,D009569,10102-43-9,gene_inferred,VEGFA,53.06,27,11907124|15201500|19263519
Asthma,Glutathione,D005978,70-18-8,gene_inferred,BCL2,52.98,28,18357729
Asthma,Glutathione,D005978,70-18-8,gene_inferred,CAT,52.98,28,18048809
Asthma,Glutathione,D005978,70-18-8,gene_inferred,CCL2,52.98,28,19373627
Asthma,Glutathione,D005978,70-18-8,gene_inferred,CCL5,52.98,28,8534483
Asthma,Glutathione,D005978,70-18-8,gene_inferred,CD14,52.98,28,17607003
Asthma,Glutathione,D005978,70-18-8,gene_inferred,CYP2E1,52.98,28,28807506
Asthma,Glutathione,D005978,70-18-8,gene_inferred,DNMT1,52.98,28,23423710
Asthma,Glutathione,D005978,70-18-8,gene_inferred,GSTM1,52.98,28,16870661|18988661
Asthma,Glutathione,D005978,70-18-8,gene_inferred,GSTP1,52.98,28,11994713|16870661|18988661|24117884|29411558
Asthma,Glutathione,D005978,70-18-8,gene_inferred,HMOX1,52.98,28,18048809
Asthma,Glutathione,D005978,70-18-8,gene_inferred,ICAM1,52.98,28,17014439|25003170
Asthma,Glutathione,D005978,70-18-8,gene_inferred,IL10,52.98,28,29317916
Asthma,Glutathione,D005978,70-18-8,gene_inferred,IL13,52.98,28,22867017
Asthma,Glutathione,D005978,70-18-8,gene_inferred,IL1B,52.98,28,9176529
Asthma,Glutathione,D005978,70-18-8,gene_inferred,IL33,52.98,28,19198610|21804549|24241537|27472835|29067999
Asthma,Glutathione,D005978,70-18-8,gene_inferred,IL4,52.98,28,18357729|33861987
Asthma,Glutathione,D005978,70-18-8,gene_inferred,IL6,52.98,28,29902480
Asthma,Glutathione,D005978,70-18-8,gene_inferred,MMP9,52.98,28,11742282|15131573
Asthma,Glutathione,D005978,70-18-8,gene_inferred,NOS2,52.98,28,19800904
Asthma,Glutathione,D005978,70-18-8,gene_inferred,NQO1,52.98,28,20049212
Asthma,Glutathione,D005978,70-18-8,gene_inferred,PARP1,52.98,28,18261157
Asthma,Glutathione,D005978,70-18-8,gene_inferred,SOD1,52.98,28,22867017
Asthma,Glutathione,D005978,70-18-8,gene_inferred,SOD2,52.98,28,28208751
Asthma,Glutathione,D005978,70-18-8,gene_inferred,TGFB1,52.98,28,16365456|19138248
Asthma,Glutathione,D005978,70-18-8,gene_inferred,TNF,52.98,28,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Glutathione,D005978,70-18-8,gene_inferred,TRPA1,52.98,28,19458046
Asthma,Glutathione,D005978,70-18-8,gene_inferred,TSLP,52.98,28,21804549
Asthma,Glutathione,D005978,70-18-8,gene_inferred,VEGFA,52.98,28,11907124|15201500|19263519
Asthma,Apigenin,D047310,520-36-5,gene_inferred,BCL2,52.85,24,18357729
Asthma,Apigenin,D047310,520-36-5,gene_inferred,CAT,52.85,24,18048809
Asthma,Apigenin,D047310,520-36-5,gene_inferred,CCL2,52.85,24,19373627
Asthma,Apigenin,D047310,520-36-5,gene_inferred,CYP2E1,52.85,24,28807506
Asthma,Apigenin,D047310,520-36-5,gene_inferred,HMOX1,52.85,24,18048809
Asthma,Apigenin,D047310,520-36-5,gene_inferred,ICAM1,52.85,24,17014439|25003170
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL10,52.85,24,29317916
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL13,52.85,24,22867017
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL1B,52.85,24,9176529
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL33,52.85,24,19198610|21804549|24241537|27472835|29067999
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL4,52.85,24,18357729|33861987
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL5,52.85,24,23266719|7540862
Asthma,Apigenin,D047310,520-36-5,gene_inferred,IL6,52.85,24,29902480
Asthma,Apigenin,D047310,520-36-5,gene_inferred,MMP1,52.85,24,24469321
Asthma,Apigenin,D047310,520-36-5,gene_inferred,MMP9,52.85,24,11742282|15131573
Asthma,Apigenin,D047310,520-36-5,gene_inferred,NOS2,52.85,24,19800904
Asthma,Apigenin,D047310,520-36-5,gene_inferred,PARP1,52.85,24,18261157
Asthma,Apigenin,D047310,520-36-5,gene_inferred,RNASE3,52.85,24,12153692|12587966|8874658
Asthma,Apigenin,D047310,520-36-5,gene_inferred,SOD1,52.85,24,22867017
Asthma,Apigenin,D047310,520-36-5,gene_inferred,SOD2,52.85,24,28208751
Asthma,Apigenin,D047310,520-36-5,gene_inferred,TBX21,52.85,24,15806396
Asthma,Apigenin,D047310,520-36-5,gene_inferred,TNF,52.85,24,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,Apigenin,D047310,520-36-5,gene_inferred,TRPA1,52.85,24,19458046
Asthma,Apigenin,D047310,520-36-5,gene_inferred,VEGFA,52.85,24,11907124|15201500|19263519
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,ARG1,52.82,19,19281908|19800904
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,CCL11,52.82,19,
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,CCL2,52.82,19,19373627
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,CCL5,52.82,19,8534483
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,DNMT1,52.82,19,23423710
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,HMOX1,52.82,19,18048809
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL10,52.82,19,29317916
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL13,52.82,19,22867017
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL1B,52.82,19,9176529
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL1RL1,52.82,19,19198610|21150878|21804549|24241537|27472835
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL1RN,52.82,19,9176529
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL33,52.82,19,19198610|21804549|24241537|27472835|29067999
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL4,52.82,19,18357729|33861987
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL5,52.82,19,23266719|7540862
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,IL6,52.82,19,29902480
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,NQO1,52.82,19,20049212
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,TGFB1,52.82,19,16365456|19138248
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,TNF,52.82,19,12356572|14681301|16456144|17450233|20049212|25960783
Asthma,"Antigens, Dermatophagoides",D039741,,gene_inferred,TSLP,52.82,19,21804549
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,AREG,52.78,24,15696081
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,BCL2,52.78,24,18357729
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,CAT,52.78,24,18048809
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,CCL2,52.78,24,19373627
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,CCL5,52.78,24,8534483
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,CYP2E1,52.78,24,28807506
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,EDN1,52.78,24,16981460
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,GSTP1,52.78,24,11994713|16870661|18988661|24117884|29411558
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,HMOX1,52.78,24,18048809
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,ICAM1,52.78,24,17014439|25003170
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,IL1B,52.78,24,9176529
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,IL1RN,52.78,24,9176529
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,IL4,52.78,24,18357729|33861987
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,IL6,52.78,24,29902480
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,MMP1,52.78,24,24469321
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,MMP9,52.78,24,11742282|15131573
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,NOS2,52.78,24,19800904
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,NQO1,52.78,24,20049212
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,PARP1,52.78,24,18261157
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,PTEN,52.78,24,17982072
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,RAD50,52.78,24,24241537
Asthma,Wortmannin,D000077191,19545-26-7,gene_inferred,SOD2,52.78,24,28208751
